UID        PID  PPID   LWP  C NLWP STIME TTY          TIME CMD
dalpend+ 10721  9190 11044  0   28 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 7 -isForBrowser -prefsLen 7916 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 10721  9190 11045  0   28 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 7 -isForBrowser -prefsLen 7916 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 10721  9190 11046  0   28 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 7 -isForBrowser -prefsLen 7916 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 11586  9190 11586  0    3 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -parentBuildID 20200917005511 -prefsLen 7916 -prefMapSize 231261 -appdir /usr/lib/firefox/browser 9190 true rdd
dalpend+ 11586  9190 11589  0    3 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -parentBuildID 20200917005511 -prefsLen 7916 -prefMapSize 231261 -appdir /usr/lib/firefox/browser 9190 true rdd
dalpend+ 11586  9190 11593  0    3 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -parentBuildID 20200917005511 -prefsLen 7916 -prefMapSize 231261 -appdir /usr/lib/firefox/browser 9190 true rdd
root     13339     2 13339  0    1 out07 ?        00:00:00 [kworker/1:5-eve]
root     14656     2 14656  0    1 out07 ?        00:00:01 [kworker/1:0-eve]
dalpend+ 15898  2434 15898  0   15 09:41 ?        00:00:05 /usr/bin/kate -b /home/dalpendre/Documents/GitHub/EI_programacao_avancada/Ficha 01 - Processos/ficha1_labs/ex5.2.9/notas
dalpend+ 15898  2434 15899  0   15 09:41 ?        00:00:00 /usr/bin/kate -b /home/dalpendre/Documents/GitHub/EI_programacao_avancada/Ficha 01 - Processos/ficha1_labs/ex5.2.9/notas
dalpend+ 15898  2434 15900  0   15 09:41 ?        00:00:00 /usr/bin/kate -b /home/dalpendre/Documents/GitHub/EI_programacao_avancada/Ficha 01 - Processos/ficha1_labs/ex5.2.9/notas
dalpend+ 15898  2434 15901  0   15 09:41 ?        00:00:00 /usr/bin/kate -b /home/dalpendre/Documents/GitHub/EI_programacao_avancada/Ficha 01 - Processos/ficha1_labs/ex5.2.9/notas
dalpend+ 15898  2434 15902  0   15 09:41 ?        00:00:00 /usr/bin/kate -b /home/dalpendre/Documents/GitHub/EI_programacao_avancada/Ficha 01 - Processos/ficha1_labs/ex5.2.9/notas
dalpend+ 15898  2434 15903  0   15 09:41 ?        00:00:00 /usr/bin/kate -b /home/dalpendre/Documents/GitHub/EI_programacao_avancada/Ficha 01 - Processos/ficha1_labs/ex5.2.9/notas
dalpend+ 15898  2434 15904  0   15 09:41 ?        00:00:00 /usr/bin/kate -b /home/dalpendre/Documents/GitHub/EI_programacao_avancada/Ficha 01 - Processos/ficha1_labs/ex5.2.9/notas
dalpend+ 15898  2434 15905  0   15 09:41 ?        00:00:00 /usr/bin/kate -b /home/dalpendre/Documents/GitHub/EI_programacao_avancada/Ficha 01 - Processos/ficha1_labs/ex5.2.9/notas
dalpend+ 15898  2434 15906  0   15 09:41 ?        00:00:00 /usr/bin/kate -b /home/dalpendre/Documents/GitHub/EI_programacao_avancada/Ficha 01 - Processos/ficha1_labs/ex5.2.9/notas
dalpend+ 15898  2434 15908  0   15 09:41 ?        00:00:00 /usr/bin/kate -b /home/dalpendre/Documents/GitHub/EI_programacao_avancada/Ficha 01 - Processos/ficha1_labs/ex5.2.9/notas
dalpend+ 15898  2434 15909  0   15 09:41 ?        00:00:00 /usr/bin/kate -b /home/dalpendre/Documents/GitHub/EI_programacao_avancada/Ficha 01 - Processos/ficha1_labs/ex5.2.9/notas
dalpend+ 15898  2434 15910  0   15 09:41 ?        00:00:00 /usr/bin/kate -b /home/dalpendre/Documents/GitHub/EI_programacao_avancada/Ficha 01 - Processos/ficha1_labs/ex5.2.9/notas
dalpend+ 15898  2434 15911  0   15 09:41 ?        00:00:00 /usr/bin/kate -b /home/dalpendre/Documents/GitHub/EI_programacao_avancada/Ficha 01 - Processos/ficha1_labs/ex5.2.9/notas
dalpend+ 15898  2434 15912  0   15 09:41 ?        00:00:00 /usr/bin/kate -b /home/dalpendre/Documents/GitHub/EI_programacao_avancada/Ficha 01 - Processos/ficha1_labs/ex5.2.9/notas
dalpend+ 15898  2434 15913  0   15 09:41 ?        00:00:00 /usr/bin/kate -b /home/dalpendre/Documents/GitHub/EI_programacao_avancada/Ficha 01 - Processos/ficha1_labs/ex5.2.9/notas
dalpend+ 15915 15898 15915  0    1 09:41 pts/2    00:00:00 /bin/bash
dalpend+ 15958  2268 15958  0    3 out07 ?        00:00:01 /usr/lib/x86_64-linux-gnu/libexec/baloorunner
dalpend+ 15958  2268 15967  0    3 out07 ?        00:00:00 /usr/lib/x86_64-linux-gnu/libexec/baloorunner
dalpend+ 15958  2268 15968  0    3 out07 ?        00:00:00 /usr/lib/x86_64-linux-gnu/libexec/baloorunner
dalpend+ 17072  2268 17072  0    3 out07 ?        00:00:01 /usr/lib/gvfs/gvfs-udisks2-volume-monitor
dalpend+ 17072  2268 17073  0    3 out07 ?        00:00:00 /usr/lib/gvfs/gvfs-udisks2-volume-monitor
dalpend+ 17072  2268 17074  0    3 out07 ?        00:00:00 /usr/lib/gvfs/gvfs-udisks2-volume-monitor
dalpend+ 17076  2268 17076  0    3 out07 ?        00:00:00 /usr/lib/gvfs/gvfs-mtp-volume-monitor
dalpend+ 17076  2268 17077  0    3 out07 ?        00:00:00 /usr/lib/gvfs/gvfs-mtp-volume-monitor
dalpend+ 17076  2268 17079  0    3 out07 ?        00:00:00 /usr/lib/gvfs/gvfs-mtp-volume-monitor
dalpend+ 17080  2268 17080  0    3 out07 ?        00:00:00 /usr/lib/gvfs/gvfs-goa-volume-monitor
dalpend+ 17080  2268 17081  0    3 out07 ?        00:00:00 /usr/lib/gvfs/gvfs-goa-volume-monitor
dalpend+ 17080  2268 17082  0    3 out07 ?        00:00:00 /usr/lib/gvfs/gvfs-goa-volume-monitor
dalpend+ 17084  2268 17084  0    4 out07 ?        00:00:00 /usr/lib/gnome-online-accounts/goa-daemon
dalpend+ 17084  2268 17085  0    4 out07 ?        00:00:00 /usr/lib/gnome-online-accounts/goa-daemon
dalpend+ 17084  2268 17087  0    4 out07 ?        00:00:00 /usr/lib/gnome-online-accounts/goa-daemon
dalpend+ 17084  2268 17088  0    4 out07 ?        00:00:00 /usr/lib/gnome-online-accounts/goa-daemon
dalpend+ 17091  2268 17091  0    4 out07 ?        00:00:00 /usr/lib/gnome-online-accounts/goa-identity-service
dalpend+ 17091  2268 17092  0    4 out07 ?        00:00:00 /usr/lib/gnome-online-accounts/goa-identity-service
dalpend+ 17091  2268 17093  0    4 out07 ?        00:00:00 /usr/lib/gnome-online-accounts/goa-identity-service
dalpend+ 17091  2268 17094  0    4 out07 ?        00:00:00 /usr/lib/gnome-online-accounts/goa-identity-service
dalpend+ 17096  2268 17096  0    4 out07 ?        00:00:00 /usr/lib/gvfs/gvfs-afc-volume-monitor
dalpend+ 17096  2268 17097  0    4 out07 ?        00:00:00 /usr/lib/gvfs/gvfs-afc-volume-monitor
dalpend+ 17096  2268 17098  0    4 out07 ?        00:00:00 /usr/lib/gvfs/gvfs-afc-volume-monitor
dalpend+ 17096  2268 17100  0    4 out07 ?        00:00:00 /usr/lib/gvfs/gvfs-afc-volume-monitor
dalpend+ 17101  2268 17101  0    3 out07 ?        00:00:00 /usr/lib/gvfs/gvfs-gphoto2-volume-monitor
dalpend+ 17101  2268 17102  0    3 out07 ?        00:00:00 /usr/lib/gvfs/gvfs-gphoto2-volume-monitor
dalpend+ 17101  2268 17104  0    3 out07 ?        00:00:00 /usr/lib/gvfs/gvfs-gphoto2-volume-monitor
dalpend+ 17105  2722 17105  0    3 out07 ?        00:00:00 /usr/lib/gvfs/gvfsd-trash --spawner :1.48 /org/gtk/gvfs/exec_spaw/0
dalpend+ 17105  2722 17106  0    3 out07 ?        00:00:00 /usr/lib/gvfs/gvfsd-trash --spawner :1.48 /org/gtk/gvfs/exec_spaw/0
dalpend+ 17105  2722 17107  0    3 out07 ?        00:00:00 /usr/lib/gvfs/gvfsd-trash --spawner :1.48 /org/gtk/gvfs/exec_spaw/0
dalpend+ 17115  2722 17115  0    4 out07 ?        00:00:00 /usr/lib/gvfs/gvfsd-network --spawner :1.48 /org/gtk/gvfs/exec_spaw/1
dalpend+ 17115  2722 17118  0    4 out07 ?        00:00:00 /usr/lib/gvfs/gvfsd-network --spawner :1.48 /org/gtk/gvfs/exec_spaw/1
dalpend+ 17115  2722 17119  0    4 out07 ?        00:00:00 /usr/lib/gvfs/gvfsd-network --spawner :1.48 /org/gtk/gvfs/exec_spaw/1
dalpend+ 17115  2722 17124  0    4 out07 ?        00:00:00 /usr/lib/gvfs/gvfsd-network --spawner :1.48 /org/gtk/gvfs/exec_spaw/1
dalpend+ 17150  2722 17150  0    3 out07 ?        00:00:00 /usr/lib/gvfs/gvfsd-dnssd --spawner :1.48 /org/gtk/gvfs/exec_spaw/5
dalpend+ 17150  2722 17151  0    3 out07 ?        00:00:00 /usr/lib/gvfs/gvfsd-dnssd --spawner :1.48 /org/gtk/gvfs/exec_spaw/5
dalpend+ 17150  2722 17152  0    3 out07 ?        00:00:00 /usr/lib/gvfs/gvfsd-dnssd --spawner :1.48 /org/gtk/gvfs/exec_spaw/5
dalpend+ 19877  9190 19877  0   28 09:57 ?        00:00:17 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 19880  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 19881  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 19882  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 19883  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 19884  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 19885  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 19886  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 19887  0   28 09:57 ?        00:00:01 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 19889  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 19890  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 19891  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 19892  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 19894  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 19895  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 19896  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 19897  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 19898  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 20007  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 20023  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 20034  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 20035  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 20036  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 20037  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 20062  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 20063  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 20064  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+ 19877  9190 20065  0   28 09:57 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 18 -isForBrowser -prefsLen 10104 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
root     23551     2 23551  0    1 out07 ?        00:00:00 [kworker/3:2H-kb]
root     23795     2 23795  0    1 out07 ?        00:00:00 [kworker/2:2H-ev]
root     24146     2 24146  0    1 out07 ?        00:00:01 [kworker/1:2H-ev]
root     26211     2 26211  0    1 10:20 ?        00:00:00 [kworker/2:2-eve]
